genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
flye_nextpolish_8366_SemiBin_351.fa,36_1,0.050000000000000044,average,fastANI,36
flye_nextpolish_8373_SemiBin_166.fa,36_1,0.050000000000000044,average,fastANI,36
hybridspades_0942_SemiBin_23.fa,36_1,0.050000000000000044,average,fastANI,36
hybridspades_8366_SemiBin_44.fa,36_1,0.050000000000000044,average,fastANI,36
hybridspades_8373_SemiBin_14.fa,36_1,0.050000000000000044,average,fastANI,36
metamdbg_0942_SemiBin_187.fa,36_1,0.050000000000000044,average,fastANI,36
metamdbg_8366_SemiBin_159.fa,36_1,0.050000000000000044,average,fastANI,36
metamdbg_nextpolish_0942_SemiBin_187.fa,36_1,0.050000000000000044,average,fastANI,36
metamdbg_nextpolish_8366_SemiBin_193.fa,36_1,0.050000000000000044,average,fastANI,36
opera_ms_0942_SemiBin_11.fa,36_1,0.050000000000000044,average,fastANI,36
opera_ms_8366_SemiBin_11.fa,36_1,0.050000000000000044,average,fastANI,36
flye_0942_SemiBin_140.fa,37_1,0.050000000000000044,average,fastANI,37
flye_nextpolish_0942_SemiBin_145.fa,37_1,0.050000000000000044,average,fastANI,37
metamdbg_0942_SemiBin_123.fa,37_1,0.050000000000000044,average,fastANI,37
metamdbg_nextpolish_0942_SemiBin_119.fa,37_1,0.050000000000000044,average,fastANI,37
myloasm_0942_SemiBin_53.fa,37_1,0.050000000000000044,average,fastANI,37
myloasm_nextpolish_0942_SemiBin_54.fa,37_1,0.050000000000000044,average,fastANI,37
opera_ms_0942_SemiBin_12.fa,37_1,0.050000000000000044,average,fastANI,37
flye_0942_SemiBin_129.fa,38_1,0.050000000000000044,average,fastANI,38
flye_4143_SemiBin_12.fa,38_1,0.050000000000000044,average,fastANI,38
flye_8366_SemiBin_11.fa,38_1,0.050000000000000044,average,fastANI,38
flye_8373_SemiBin_114.fa,38_1,0.050000000000000044,average,fastANI,38
flye_8915_SemiBin_236.fa,38_1,0.050000000000000044,average,fastANI,38
flye_nextpolish_0942_SemiBin_98.fa,38_1,0.050000000000000044,average,fastANI,38
flye_nextpolish_4143_SemiBin_186.fa,38_1,0.050000000000000044,average,fastANI,38
flye_nextpolish_8366_SemiBin_39.fa,38_1,0.050000000000000044,average,fastANI,38
flye_nextpolish_8373_SemiBin_67.fa,38_1,0.050000000000000044,average,fastANI,38
flye_nextpolish_8915_SemiBin_218.fa,38_1,0.050000000000000044,average,fastANI,38
hybridspades_4143_SemiBin_62.fa,38_1,0.050000000000000044,average,fastANI,38
hybridspades_8366_SemiBin_49.fa,38_1,0.050000000000000044,average,fastANI,38
hybridspades_8915_SemiBin_28.fa,38_1,0.050000000000000044,average,fastANI,38
metamdbg_0942_SemiBin_149.fa,38_1,0.050000000000000044,average,fastANI,38
metamdbg_4143_SemiBin_328.fa,38_1,0.050000000000000044,average,fastANI,38
metamdbg_8373_SemiBin_109.fa,38_1,0.050000000000000044,average,fastANI,38
metamdbg_8915_SemiBin_311.fa,38_1,0.050000000000000044,average,fastANI,38
metamdbg_nextpolish_0942_SemiBin_158.fa,38_1,0.050000000000000044,average,fastANI,38
metamdbg_nextpolish_4143_SemiBin_326.fa,38_1,0.050000000000000044,average,fastANI,38
metamdbg_nextpolish_8373_SemiBin_128.fa,38_1,0.050000000000000044,average,fastANI,38
metamdbg_nextpolish_8915_SemiBin_312.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_0942_SemiBin_65.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_4143_SemiBin_80.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_8373_SemiBin_6.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_8915_SemiBin_125.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_nextpolish_0942_SemiBin_59.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_nextpolish_4143_SemiBin_87.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_nextpolish_8373_SemiBin_3.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_nextpolish_8915_SemiBin_92.fa,38_1,0.050000000000000044,average,fastANI,38
opera_ms_4143_SemiBin_77.fa,38_1,0.050000000000000044,average,fastANI,38
opera_ms_8366_SemiBin_68.fa,38_1,0.050000000000000044,average,fastANI,38
opera_ms_8373_SemiBin_87.fa,38_1,0.050000000000000044,average,fastANI,38
opera_ms_8915_SemiBin_62.fa,38_1,0.050000000000000044,average,fastANI,38
myloasm_8373_SemiBin_7.fa,39_1,0.050000000000000044,average,fastANI,39
myloasm_nextpolish_8373_SemiBin_4.fa,39_1,0.050000000000000044,average,fastANI,39
flye_8915_SemiBin_221.fa,39_2,0.050000000000000044,average,fastANI,39
flye_nextpolish_8373_SemiBin_168.fa,39_2,0.050000000000000044,average,fastANI,39
hybridspades_8373_SemiBin_42.fa,39_2,0.050000000000000044,average,fastANI,39
hybridspades_8915_SemiBin_31.fa,39_2,0.050000000000000044,average,fastANI,39
opera_ms_8373_SemiBin_16.fa,39_2,0.050000000000000044,average,fastANI,39
flye_4143_SemiBin_411.fa,40_1,0.050000000000000044,average,fastANI,40
flye_nextpolish_4143_SemiBin_413.fa,40_1,0.050000000000000044,average,fastANI,40
hybridspades_4143_SemiBin_2.fa,40_1,0.050000000000000044,average,fastANI,40
metamdbg_4143_SemiBin_367.fa,40_1,0.050000000000000044,average,fastANI,40
metamdbg_nextpolish_4143_SemiBin_400.fa,40_1,0.050000000000000044,average,fastANI,40
myloasm_4143_SemiBin_522.fa,40_1,0.050000000000000044,average,fastANI,40
myloasm_nextpolish_4143_SemiBin_509.fa,40_1,0.050000000000000044,average,fastANI,40
opera_ms_4143_SemiBin_53.fa,40_1,0.050000000000000044,average,fastANI,40
flye_8373_SemiBin_364.fa,40_2,0.050000000000000044,average,fastANI,40
flye_nextpolish_8373_SemiBin_386.fa,40_2,0.050000000000000044,average,fastANI,40
hybridspades_8373_SemiBin_3.fa,40_2,0.050000000000000044,average,fastANI,40
metamdbg_8373_SemiBin_522.fa,40_2,0.050000000000000044,average,fastANI,40
metamdbg_nextpolish_8373_SemiBin_554.fa,40_2,0.050000000000000044,average,fastANI,40
myloasm_8373_SemiBin_483.fa,40_2,0.050000000000000044,average,fastANI,40
myloasm_nextpolish_8373_SemiBin_497.fa,40_2,0.050000000000000044,average,fastANI,40
opera_ms_8373_SemiBin_45.fa,40_2,0.050000000000000044,average,fastANI,40
flye_0942_SemiBin_222.fa,40_3,0.050000000000000044,average,fastANI,40
flye_nextpolish_0942_SemiBin_240.fa,40_3,0.050000000000000044,average,fastANI,40
hybridspades_0942_SemiBin_0.fa,40_3,0.050000000000000044,average,fastANI,40
metamdbg_0942_SemiBin_270.fa,40_3,0.050000000000000044,average,fastANI,40
metamdbg_nextpolish_0942_SemiBin_282.fa,40_3,0.050000000000000044,average,fastANI,40
myloasm_0942_SemiBin_312.fa,40_3,0.050000000000000044,average,fastANI,40
myloasm_nextpolish_0942_SemiBin_295.fa,40_3,0.050000000000000044,average,fastANI,40
opera_ms_0942_SemiBin_41.fa,40_3,0.050000000000000044,average,fastANI,40
flye_8366_SemiBin_217.fa,40_4,0.050000000000000044,average,fastANI,40
flye_8915_SemiBin_411.fa,40_4,0.050000000000000044,average,fastANI,40
flye_nextpolish_8366_SemiBin_219.fa,40_4,0.050000000000000044,average,fastANI,40
flye_nextpolish_8915_SemiBin_415.fa,40_4,0.050000000000000044,average,fastANI,40
hybridspades_8366_SemiBin_0.fa,40_4,0.050000000000000044,average,fastANI,40
hybridspades_8915_SemiBin_0.fa,40_4,0.050000000000000044,average,fastANI,40
metamdbg_8366_SemiBin_180.fa,40_4,0.050000000000000044,average,fastANI,40
metamdbg_8915_SemiBin_450.fa,40_4,0.050000000000000044,average,fastANI,40
metamdbg_nextpolish_8366_SemiBin_192.fa,40_4,0.050000000000000044,average,fastANI,40
metamdbg_nextpolish_8915_SemiBin_466.fa,40_4,0.050000000000000044,average,fastANI,40
myloasm_8366_SemiBin_381.fa,40_4,0.050000000000000044,average,fastANI,40
myloasm_8915_SemiBin_585.fa,40_4,0.050000000000000044,average,fastANI,40
myloasm_nextpolish_8366_SemiBin_399.fa,40_4,0.050000000000000044,average,fastANI,40
myloasm_nextpolish_8915_SemiBin_582.fa,40_4,0.050000000000000044,average,fastANI,40
opera_ms_8366_SemiBin_79.fa,40_4,0.050000000000000044,average,fastANI,40
opera_ms_8915_SemiBin_57.fa,40_4,0.050000000000000044,average,fastANI,40
flye_8373_SemiBin_192.fa,41_1,0.050000000000000044,average,fastANI,41
flye_nextpolish_8373_SemiBin_170.fa,41_1,0.050000000000000044,average,fastANI,41
hybridspades_8373_SemiBin_110.fa,41_1,0.050000000000000044,average,fastANI,41
metamdbg_nextpolish_8373_SemiBin_177.fa,41_1,0.050000000000000044,average,fastANI,41
myloasm_8373_SemiBin_64.fa,41_1,0.050000000000000044,average,fastANI,41
myloasm_nextpolish_8373_SemiBin_77.fa,41_1,0.050000000000000044,average,fastANI,41
opera_ms_8373_SemiBin_116.fa,41_1,0.050000000000000044,average,fastANI,41
flye_4143_SemiBin_379.fa,42_1,0.050000000000000044,average,fastANI,42
flye_8373_SemiBin_135.fa,42_1,0.050000000000000044,average,fastANI,42
flye_nextpolish_4143_SemiBin_392.fa,42_1,0.050000000000000044,average,fastANI,42
flye_nextpolish_8373_SemiBin_30.fa,42_1,0.050000000000000044,average,fastANI,42
hybridspades_4143_SemiBin_0.fa,42_1,0.050000000000000044,average,fastANI,42
hybridspades_8373_SemiBin_94.fa,42_1,0.050000000000000044,average,fastANI,42
metamdbg_8373_SemiBin_99.fa,42_1,0.050000000000000044,average,fastANI,42
metamdbg_nextpolish_8373_SemiBin_81.fa,42_1,0.050000000000000044,average,fastANI,42
myloasm_8373_SemiBin_165.fa,42_1,0.050000000000000044,average,fastANI,42
myloasm_nextpolish_8373_SemiBin_178.fa,42_1,0.050000000000000044,average,fastANI,42
opera_ms_8373_SemiBin_10.fa,42_1,0.050000000000000044,average,fastANI,42
flye_0942_SemiBin_216.fa,43_1,0.050000000000000044,average,fastANI,43
flye_4143_SemiBin_116.fa,43_1,0.050000000000000044,average,fastANI,43
flye_8366_SemiBin_197.fa,43_1,0.050000000000000044,average,fastANI,43
flye_8373_SemiBin_153.fa,43_1,0.050000000000000044,average,fastANI,43
flye_nextpolish_0942_SemiBin_217.fa,43_1,0.050000000000000044,average,fastANI,43
flye_nextpolish_4143_SemiBin_78.fa,43_1,0.050000000000000044,average,fastANI,43
flye_nextpolish_8366_SemiBin_226.fa,43_1,0.050000000000000044,average,fastANI,43
flye_nextpolish_8373_SemiBin_154.fa,43_1,0.050000000000000044,average,fastANI,43
hybridspades_0942_SemiBin_5.fa,43_1,0.050000000000000044,average,fastANI,43
hybridspades_4143_SemiBin_50.fa,43_1,0.050000000000000044,average,fastANI,43
hybridspades_8366_SemiBin_20.fa,43_1,0.050000000000000044,average,fastANI,43
hybridspades_8373_SemiBin_4.fa,43_1,0.050000000000000044,average,fastANI,43
metamdbg_0942_SemiBin_95.fa,43_1,0.050000000000000044,average,fastANI,43
metamdbg_4143_SemiBin_291.fa,43_1,0.050000000000000044,average,fastANI,43
metamdbg_8366_SemiBin_45.fa,43_1,0.050000000000000044,average,fastANI,43
metamdbg_8373_SemiBin_568.fa,43_1,0.050000000000000044,average,fastANI,43
metamdbg_nextpolish_0942_SemiBin_41.fa,43_1,0.050000000000000044,average,fastANI,43
metamdbg_nextpolish_4143_SemiBin_233.fa,43_1,0.050000000000000044,average,fastANI,43
metamdbg_nextpolish_8366_SemiBin_128.fa,43_1,0.050000000000000044,average,fastANI,43
metamdbg_nextpolish_8373_SemiBin_590.fa,43_1,0.050000000000000044,average,fastANI,43
myloasm_0942_SemiBin_77.fa,43_1,0.050000000000000044,average,fastANI,43
myloasm_4143_SemiBin_146.fa,43_1,0.050000000000000044,average,fastANI,43
myloasm_8373_SemiBin_491.fa,43_1,0.050000000000000044,average,fastANI,43
myloasm_nextpolish_0942_SemiBin_84.fa,43_1,0.050000000000000044,average,fastANI,43
myloasm_nextpolish_4143_SemiBin_152.fa,43_1,0.050000000000000044,average,fastANI,43
myloasm_nextpolish_8373_SemiBin_506.fa,43_1,0.050000000000000044,average,fastANI,43
opera_ms_0942_SemiBin_43.fa,43_1,0.050000000000000044,average,fastANI,43
opera_ms_8373_SemiBin_81.fa,43_1,0.050000000000000044,average,fastANI,43
flye_4143_SemiBin_266.fa,44_1,0.050000000000000044,average,fastANI,44
flye_nextpolish_4143_SemiBin_255.fa,44_1,0.050000000000000044,average,fastANI,44
flye_nextpolish_8373_SemiBin_208.fa,44_1,0.050000000000000044,average,fastANI,44
metamdbg_4143_SemiBin_400.fa,44_1,0.050000000000000044,average,fastANI,44
metamdbg_nextpolish_4143_SemiBin_171.fa,44_1,0.050000000000000044,average,fastANI,44
myloasm_4143_SemiBin_521.fa,44_1,0.050000000000000044,average,fastANI,44
myloasm_8373_SemiBin_192.fa,44_1,0.050000000000000044,average,fastANI,44
myloasm_nextpolish_4143_SemiBin_503.fa,44_1,0.050000000000000044,average,fastANI,44
myloasm_nextpolish_8373_SemiBin_196.fa,44_1,0.050000000000000044,average,fastANI,44
opera_ms_4143_SemiBin_46.fa,44_1,0.050000000000000044,average,fastANI,44
flye_8366_SemiBin_52.fa,45_1,0.050000000000000044,average,fastANI,45
flye_8373_SemiBin_152.fa,45_1,0.050000000000000044,average,fastANI,45
flye_nextpolish_8366_SemiBin_119.fa,45_1,0.050000000000000044,average,fastANI,45
flye_nextpolish_8373_SemiBin_153.fa,45_1,0.050000000000000044,average,fastANI,45
hybridspades_4143_SemiBin_38.fa,45_1,0.050000000000000044,average,fastANI,45
hybridspades_8366_SemiBin_79.fa,45_1,0.050000000000000044,average,fastANI,45
hybridspades_8373_SemiBin_26.fa,45_1,0.050000000000000044,average,fastANI,45
metamdbg_4143_SemiBin_105.fa,45_1,0.050000000000000044,average,fastANI,45
metamdbg_8373_SemiBin_185.fa,45_1,0.050000000000000044,average,fastANI,45
metamdbg_nextpolish_4143_SemiBin_170.fa,45_1,0.050000000000000044,average,fastANI,45
metamdbg_nextpolish_8373_SemiBin_231.fa,45_1,0.050000000000000044,average,fastANI,45
myloasm_8373_SemiBin_499.fa,45_1,0.050000000000000044,average,fastANI,45
myloasm_nextpolish_8366_SemiBin_94.fa,45_1,0.050000000000000044,average,fastANI,45
myloasm_nextpolish_8366_SemiBin_95.fa,45_1,0.050000000000000044,average,fastANI,45
myloasm_nextpolish_8373_SemiBin_505.fa,45_1,0.050000000000000044,average,fastANI,45
opera_ms_4143_SemiBin_87.fa,45_1,0.050000000000000044,average,fastANI,45
opera_ms_8373_SemiBin_32.fa,45_1,0.050000000000000044,average,fastANI,45
flye_8373_SemiBin_165.fa,46_1,0.050000000000000044,average,fastANI,46
flye_8915_SemiBin_90.fa,46_1,0.050000000000000044,average,fastANI,46
flye_nextpolish_8373_SemiBin_158.fa,46_1,0.050000000000000044,average,fastANI,46
flye_nextpolish_8915_SemiBin_127.fa,46_1,0.050000000000000044,average,fastANI,46
hybridspades_8373_SemiBin_67.fa,46_1,0.050000000000000044,average,fastANI,46
hybridspades_8915_SemiBin_115.fa,46_1,0.050000000000000044,average,fastANI,46
metamdbg_8373_SemiBin_110.fa,46_1,0.050000000000000044,average,fastANI,46
metamdbg_8915_SemiBin_124.fa,46_1,0.050000000000000044,average,fastANI,46
metamdbg_nextpolish_8373_SemiBin_117.fa,46_1,0.050000000000000044,average,fastANI,46
metamdbg_nextpolish_8915_SemiBin_79.fa,46_1,0.050000000000000044,average,fastANI,46
myloasm_8373_SemiBin_196.fa,46_1,0.050000000000000044,average,fastANI,46
myloasm_8915_SemiBin_211.fa,46_1,0.050000000000000044,average,fastANI,46
myloasm_nextpolish_8373_SemiBin_210.fa,46_1,0.050000000000000044,average,fastANI,46
myloasm_nextpolish_8915_SemiBin_205.fa,46_1,0.050000000000000044,average,fastANI,46
opera_ms_8373_SemiBin_93.fa,46_1,0.050000000000000044,average,fastANI,46
opera_ms_8915_SemiBin_124.fa,46_1,0.050000000000000044,average,fastANI,46
flye_8915_SemiBin_177.fa,47_1,0.050000000000000044,average,fastANI,47
flye_nextpolish_8915_SemiBin_154.fa,47_1,0.050000000000000044,average,fastANI,47
hybridspades_8915_SemiBin_153.fa,47_1,0.050000000000000044,average,fastANI,47
myloasm_8915_SemiBin_230.fa,47_1,0.050000000000000044,average,fastANI,47
myloasm_nextpolish_8915_SemiBin_239.fa,47_1,0.050000000000000044,average,fastANI,47
opera_ms_8915_SemiBin_138.fa,47_1,0.050000000000000044,average,fastANI,47
hybridspades_8373_SemiBin_136.fa,48_1,0.050000000000000044,average,fastANI,48
myloasm_nextpolish_8373_SemiBin_187.fa,48_1,0.050000000000000044,average,fastANI,48
opera_ms_8373_SemiBin_178.fa,48_1,0.050000000000000044,average,fastANI,48
hybridspades_4143_SemiBin_9.fa,49_1,0.050000000000000044,average,fastANI,49
metamdbg_4143_SemiBin_99.fa,49_1,0.050000000000000044,average,fastANI,49
metamdbg_nextpolish_4143_SemiBin_31.fa,49_1,0.050000000000000044,average,fastANI,49
myloasm_4143_SemiBin_119.fa,49_1,0.050000000000000044,average,fastANI,49
opera_ms_4143_SemiBin_19.fa,49_1,0.050000000000000044,average,fastANI,49
hybridspades_8373_SemiBin_158.fa,50_1,0.050000000000000044,average,fastANI,50
myloasm_nextpolish_8373_SemiBin_156.fa,50_1,0.050000000000000044,average,fastANI,50
opera_ms_8373_SemiBin_196.fa,50_1,0.050000000000000044,average,fastANI,50
flye_8366_SemiBin_65.fa,51_1,0.050000000000000044,average,fastANI,51
flye_nextpolish_8366_SemiBin_83.fa,51_1,0.050000000000000044,average,fastANI,51
flye_nextpolish_8915_SemiBin_214.fa,51_1,0.050000000000000044,average,fastANI,51
hybridspades_8366_SemiBin_62.fa,51_1,0.050000000000000044,average,fastANI,51
hybridspades_8373_SemiBin_98.fa,51_1,0.050000000000000044,average,fastANI,51
metamdbg_8366_SemiBin_154.fa,51_1,0.050000000000000044,average,fastANI,51
metamdbg_nextpolish_8366_SemiBin_163.fa,51_1,0.050000000000000044,average,fastANI,51
metamdbg_nextpolish_8373_SemiBin_3.fa,51_1,0.050000000000000044,average,fastANI,51
myloasm_8366_SemiBin_147.fa,51_1,0.050000000000000044,average,fastANI,51
myloasm_8373_SemiBin_154.fa,51_1,0.050000000000000044,average,fastANI,51
myloasm_8915_SemiBin_15.fa,51_1,0.050000000000000044,average,fastANI,51
myloasm_nextpolish_8366_SemiBin_164.fa,51_1,0.050000000000000044,average,fastANI,51
myloasm_nextpolish_8373_SemiBin_173.fa,51_1,0.050000000000000044,average,fastANI,51
myloasm_nextpolish_8915_SemiBin_99.fa,51_1,0.050000000000000044,average,fastANI,51
opera_ms_8366_SemiBin_44.fa,51_1,0.050000000000000044,average,fastANI,51
opera_ms_8373_SemiBin_96.fa,51_1,0.050000000000000044,average,fastANI,51
flye_4143_SemiBin_13.fa,52_1,0.050000000000000044,average,fastANI,52
flye_8373_SemiBin_78.fa,52_1,0.050000000000000044,average,fastANI,52
flye_nextpolish_4143_SemiBin_90.fa,52_1,0.050000000000000044,average,fastANI,52
flye_nextpolish_8373_SemiBin_62.fa,52_1,0.050000000000000044,average,fastANI,52
hybridspades_4143_SemiBin_32.fa,52_1,0.050000000000000044,average,fastANI,52
hybridspades_8373_SemiBin_106.fa,52_1,0.050000000000000044,average,fastANI,52
metamdbg_4143_SemiBin_24.fa,52_1,0.050000000000000044,average,fastANI,52
metamdbg_8373_SemiBin_73.fa,52_1,0.050000000000000044,average,fastANI,52
metamdbg_nextpolish_4143_SemiBin_54.fa,52_1,0.050000000000000044,average,fastANI,52
metamdbg_nextpolish_8373_SemiBin_98.fa,52_1,0.050000000000000044,average,fastANI,52
myloasm_4143_SemiBin_106.fa,52_1,0.050000000000000044,average,fastANI,52
myloasm_8373_SemiBin_132.fa,52_1,0.050000000000000044,average,fastANI,52
myloasm_nextpolish_4143_SemiBin_117.fa,52_1,0.050000000000000044,average,fastANI,52
myloasm_nextpolish_8373_SemiBin_129.fa,52_1,0.050000000000000044,average,fastANI,52
opera_ms_4143_SemiBin_54.fa,52_1,0.050000000000000044,average,fastANI,52
opera_ms_8373_SemiBin_135.fa,52_1,0.050000000000000044,average,fastANI,52
flye_0942_SemiBin_292.fa,53_1,0.050000000000000044,average,fastANI,53
flye_nextpolish_0942_SemiBin_289.fa,53_1,0.050000000000000044,average,fastANI,53
hybridspades_0942_SemiBin_7.fa,53_1,0.050000000000000044,average,fastANI,53
metamdbg_0942_SemiBin_262.fa,53_1,0.050000000000000044,average,fastANI,53
metamdbg_nextpolish_0942_SemiBin_273.fa,53_1,0.050000000000000044,average,fastANI,53
myloasm_0942_SemiBin_317.fa,53_1,0.050000000000000044,average,fastANI,53
myloasm_nextpolish_0942_SemiBin_319.fa,53_1,0.050000000000000044,average,fastANI,53
opera_ms_0942_SemiBin_18.fa,53_1,0.050000000000000044,average,fastANI,53
flye_0942_SemiBin_291.fa,54_1,0.050000000000000044,average,fastANI,54
flye_nextpolish_0942_SemiBin_287.fa,54_1,0.050000000000000044,average,fastANI,54
hybridspades_0942_SemiBin_15.fa,54_1,0.050000000000000044,average,fastANI,54
metamdbg_0942_SemiBin_135.fa,54_1,0.050000000000000044,average,fastANI,54
metamdbg_nextpolish_0942_SemiBin_142.fa,54_1,0.050000000000000044,average,fastANI,54
myloasm_0942_SemiBin_311.fa,54_1,0.050000000000000044,average,fastANI,54
myloasm_nextpolish_0942_SemiBin_294.fa,54_1,0.050000000000000044,average,fastANI,54
opera_ms_0942_SemiBin_37.fa,54_1,0.050000000000000044,average,fastANI,54
flye_4143_SemiBin_228.fa,55_1,0.050000000000000044,average,fastANI,55
flye_nextpolish_4143_SemiBin_191.fa,55_1,0.050000000000000044,average,fastANI,55
hybridspades_4143_SemiBin_57.fa,55_1,0.050000000000000044,average,fastANI,55
metamdbg_4143_SemiBin_180.fa,55_1,0.050000000000000044,average,fastANI,55
metamdbg_8915_SemiBin_94.fa,55_1,0.050000000000000044,average,fastANI,55
metamdbg_nextpolish_4143_SemiBin_71.fa,55_1,0.050000000000000044,average,fastANI,55
metamdbg_nextpolish_8915_SemiBin_19.fa,55_1,0.050000000000000044,average,fastANI,55
myloasm_4143_SemiBin_70.fa,55_1,0.050000000000000044,average,fastANI,55
myloasm_8915_SemiBin_194.fa,55_1,0.050000000000000044,average,fastANI,55
myloasm_nextpolish_4143_SemiBin_65.fa,55_1,0.050000000000000044,average,fastANI,55
myloasm_nextpolish_8915_SemiBin_190.fa,55_1,0.050000000000000044,average,fastANI,55
opera_ms_4143_SemiBin_56.fa,55_1,0.050000000000000044,average,fastANI,55
opera_ms_8915_SemiBin_150.fa,55_1,0.050000000000000044,average,fastANI,55
